,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
0,3,6,1,13,10.0,8.0,579.0,103.0,117.0,28.0,16.0,3.0,17.0,16.0,4.0,335.0,24.0,42.0,29.0,7.0,13.0,4.0,12.0,6.0,344.0,197.0,149.0,6.0,0.0,19.0,2.0,3.0,6.0,62.0,37.0,247.0,11.0,6.0,15.0,5.0,18.0,2.0,128.0,174.0,213.0,21.0,8.0,16.0,10.0,1.0,8.0,452.0,126.0,127.0,12.0,6.0,19.0,6.0,14.0,8.0,569.0,78.0,40.0,12.0,12.0,3.0,0.0,0.0,8.0,297.0,136.0,83.0,12.0,18.0,7.0,18.0,17.0,7.0,367.0,57.0,200.0,2.0,5.0,8.0,15.0,15.0,2.0,578.0,42.0,185.0,53443.76319661923
0,13,18,13,19,9.0,11.0,470.0,46.0,186.0,24.0,16.0,1.0,10.0,1.0,11.0,349.0,44.0,189.0,8.0,7.0,3.0,2.0,16.0,19.0,457.0,71.0,20.0,12.0,14.0,18.0,18.0,19.0,0.0,444.0,12.0,40.0,23.0,15.0,0.0,10.0,12.0,8.0,172.0,109.0,256.0,16.0,5.0,11.0,6.0,16.0,10.0,344.0,83.0,17.0,9.0,6.0,2.0,14.0,15.0,6.0,470.0,24.0,108.0,28.0,17.0,2.0,17.0,5.0,7.0,392.0,11.0,202.0,18.0,11.0,13.0,8.0,8.0,18.0,87.0,104.0,64.0,2.0,5.0,6.0,14.0,12.0,9.0,356.0,25.0,60.0,48026.765201397895
0,1,5,4,17,2.0,12.0,467.0,102.0,36.0,11.0,6.0,8.0,0.0,18.0,1.0,302.0,196.0,170.0,7.0,10.0,3.0,12.0,6.0,0.0,226.0,94.0,183.0,5.0,5.0,0.0,11.0,7.0,13.0,453.0,104.0,87.0,22.0,13.0,6.0,4.0,14.0,1.0,191.0,41.0,26.0,29.0,12.0,13.0,9.0,9.0,1.0,533.0,198.0,84.0,29.0,11.0,19.0,7.0,4.0,15.0,261.0,138.0,261.0,6.0,19.0,2.0,7.0,12.0,7.0,436.0,159.0,188.0,27.0,5.0,14.0,5.0,10.0,0.0,544.0,182.0,129.0,20.0,1.0,18.0,12.0,13.0,15.0,181.0,79.0,242.0,50472.77037617623
0,28,1,6,8,13.0,14.0,513.0,140.0,134.0,19.0,9.0,0.0,11.0,13.0,13.0,570.0,178.0,204.0,22.0,5.0,5.0,16.0,19.0,19.0,20.0,151.0,192.0,21.0,2.0,8.0,1.0,17.0,2.0,305.0,59.0,110.0,7.0,4.0,15.0,17.0,11.0,11.0,504.0,134.0,74.0,18.0,14.0,11.0,2.0,7.0,0.0,497.0,137.0,250.0,0.0,11.0,1.0,11.0,10.0,4.0,505.0,109.0,158.0,9.0,7.0,19.0,9.0,14.0,11.0,348.0,138.0,85.0,26.0,3.0,3.0,16.0,0.0,4.0,391.0,57.0,77.0,3.0,19.0,15.0,4.0,4.0,19.0,122.0,164.0,91.0,55582.45120264208
0,5,1,7,9,11.0,1.0,139.0,198.0,52.0,5.0,0.0,16.0,0.0,13.0,13.0,434.0,110.0,259.0,16.0,17.0,4.0,14.0,1.0,12.0,21.0,53.0,78.0,28.0,3.0,2.0,19.0,9.0,16.0,329.0,132.0,56.0,22.0,11.0,17.0,13.0,12.0,14.0,87.0,21.0,123.0,19.0,9.0,7.0,3.0,12.0,15.0,167.0,42.0,38.0,21.0,16.0,10.0,1.0,1.0,10.0,28.0,11.0,222.0,16.0,15.0,18.0,7.0,6.0,5.0,26.0,100.0,167.0,10.0,4.0,14.0,18.0,10.0,4.0,0.0,190.0,146.0,11.0,1.0,2.0,16.0,11.0,13.0,496.0,151.0,44.0,60662.92356020602
0,7,0,10,14,1.0,0.0,100.0,172.0,272.0,11.0,16.0,0.0,14.0,7.0,5.0,369.0,114.0,94.0,5.0,18.0,6.0,18.0,13.0,9.0,42.0,116.0,171.0,22.0,10.0,19.0,3.0,3.0,3.0,309.0,152.0,205.0,22.0,7.0,15.0,3.0,17.0,0.0,535.0,36.0,280.0,26.0,0.0,8.0,5.0,2.0,7.0,259.0,175.0,26.0,17.0,12.0,9.0,13.0,3.0,18.0,543.0,184.0,246.0,27.0,13.0,4.0,0.0,2.0,15.0,60.0,72.0,162.0,8.0,9.0,9.0,5.0,18.0,15.0,77.0,157.0,78.0,22.0,9.0,17.0,15.0,3.0,9.0,42.0,107.0,2.0,446315.0176711806
0,15,4,0,4,10.0,18.0,225.0,52.0,124.0,12.0,16.0,8.0,5.0,16.0,5.0,127.0,45.0,14.0,11.0,6.0,19.0,19.0,13.0,7.0,507.0,155.0,267.0,5.0,1.0,1.0,15.0,2.0,17.0,524.0,66.0,28.0,28.0,4.0,5.0,13.0,3.0,19.0,61.0,26.0,200.0,12.0,10.0,13.0,5.0,5.0,10.0,596.0,28.0,48.0,3.0,4.0,13.0,11.0,0.0,18.0,408.0,112.0,110.0,10.0,11.0,1.0,18.0,3.0,2.0,367.0,138.0,100.0,22.0,12.0,2.0,2.0,15.0,5.0,307.0,138.0,190.0,10.0,9.0,1.0,19.0,16.0,13.0,244.0,109.0,11.0,179479.37845061015
0,15,0,3,9,14.0,2.0,527.0,47.0,138.0,14.0,12.0,0.0,7.0,10.0,9.0,266.0,12.0,143.0,20.0,11.0,18.0,19.0,12.0,19.0,195.0,134.0,261.0,8.0,8.0,2.0,13.0,15.0,5.0,402.0,129.0,126.0,25.0,9.0,2.0,14.0,4.0,18.0,571.0,12.0,0.0,6.0,3.0,17.0,10.0,6.0,9.0,241.0,65.0,265.0,15.0,7.0,18.0,18.0,2.0,7.0,568.0,163.0,54.0,29.0,8.0,10.0,5.0,15.0,8.0,286.0,189.0,125.0,26.0,6.0,11.0,3.0,0.0,9.0,34.0,140.0,127.0,9.0,12.0,1.0,3.0,11.0,10.0,453.0,17.0,173.0,53224.553937567965
0,26,17,7,13,5.0,18.0,595.0,62.0,125.0,1.0,12.0,9.0,7.0,6.0,18.0,341.0,29.0,299.0,15.0,4.0,7.0,8.0,2.0,10.0,480.0,134.0,8.0,20.0,10.0,4.0,13.0,13.0,10.0,336.0,96.0,88.0,2.0,14.0,17.0,7.0,1.0,8.0,56.0,59.0,289.0,27.0,17.0,18.0,10.0,0.0,19.0,594.0,12.0,157.0,4.0,5.0,16.0,15.0,0.0,5.0,246.0,23.0,268.0,25.0,2.0,5.0,5.0,5.0,18.0,84.0,120.0,79.0,16.0,12.0,14.0,3.0,6.0,2.0,138.0,192.0,259.0,19.0,0.0,10.0,13.0,2.0,14.0,557.0,66.0,2.0,51647.452373636654
0,29,18,18,16,10.0,5.0,331.0,189.0,286.0,15.0,11.0,6.0,18.0,1.0,17.0,555.0,42.0,65.0,19.0,6.0,9.0,13.0,8.0,3.0,47.0,144.0,97.0,9.0,15.0,17.0,5.0,18.0,4.0,112.0,56.0,281.0,25.0,16.0,17.0,18.0,5.0,13.0,427.0,18.0,286.0,13.0,18.0,14.0,5.0,5.0,19.0,53.0,81.0,58.0,20.0,13.0,2.0,10.0,2.0,13.0,440.0,43.0,116.0,16.0,16.0,4.0,0.0,4.0,9.0,410.0,55.0,140.0,7.0,1.0,15.0,6.0,1.0,5.0,572.0,197.0,263.0,18.0,0.0,18.0,10.0,6.0,16.0,255.0,156.0,217.0,52049.90988207688
0,2,16,18,5,10.0,14.0,114.0,43.0,50.0,22.0,2.0,8.0,10.0,2.0,3.0,570.0,187.0,47.0,6.0,16.0,0.0,15.0,17.0,17.0,255.0,183.0,98.0,25.0,7.0,2.0,19.0,17.0,19.0,12.0,99.0,274.0,22.0,14.0,8.0,16.0,11.0,15.0,6.0,66.0,282.0,3.0,5.0,8.0,8.0,16.0,0.0,335.0,100.0,60.0,7.0,6.0,12.0,16.0,3.0,5.0,328.0,45.0,173.0,12.0,8.0,19.0,0.0,17.0,12.0,462.0,102.0,148.0,29.0,4.0,0.0,7.0,13.0,9.0,496.0,71.0,2.0,3.0,7.0,14.0,18.0,7.0,4.0,95.0,199.0,199.0,385771.5624909536
0,24,9,8,4,14.0,10.0,304.0,160.0,152.0,6.0,1.0,12.0,3.0,12.0,8.0,576.0,91.0,174.0,19.0,11.0,19.0,17.0,1.0,8.0,19.0,135.0,156.0,15.0,16.0,6.0,9.0,8.0,18.0,373.0,41.0,264.0,11.0,18.0,4.0,14.0,13.0,14.0,272.0,185.0,156.0,0.0,3.0,18.0,14.0,18.0,6.0,462.0,30.0,91.0,28.0,4.0,6.0,11.0,14.0,8.0,98.0,95.0,99.0,17.0,15.0,18.0,19.0,3.0,16.0,13.0,109.0,263.0,20.0,17.0,11.0,4.0,4.0,12.0,553.0,97.0,36.0,29.0,19.0,15.0,13.0,18.0,13.0,28.0,15.0,253.0,50373.61402776378
0,6,17,1,0,3.0,0.0,260.0,181.0,134.0,12.0,16.0,13.0,5.0,18.0,16.0,441.0,60.0,286.0,19.0,7.0,5.0,10.0,4.0,15.0,296.0,100.0,99.0,29.0,6.0,3.0,2.0,19.0,6.0,367.0,106.0,1.0,2.0,18.0,19.0,7.0,18.0,2.0,10.0,156.0,220.0,1.0,0.0,9.0,1.0,10.0,7.0,483.0,158.0,98.0,15.0,13.0,10.0,12.0,14.0,8.0,211.0,24.0,175.0,1.0,10.0,15.0,6.0,8.0,14.0,103.0,162.0,94.0,29.0,9.0,8.0,0.0,7.0,3.0,354.0,182.0,67.0,26.0,19.0,2.0,8.0,17.0,3.0,294.0,199.0,23.0,524707.5645166989
0,9,8,8,9,1.0,6.0,457.0,51.0,140.0,14.0,12.0,4.0,4.0,8.0,17.0,372.0,103.0,205.0,28.0,15.0,15.0,10.0,10.0,5.0,68.0,122.0,178.0,21.0,16.0,5.0,12.0,5.0,13.0,25.0,144.0,166.0,0.0,2.0,11.0,9.0,19.0,2.0,561.0,90.0,10.0,17.0,18.0,12.0,1.0,11.0,4.0,573.0,137.0,13.0,11.0,16.0,8.0,13.0,15.0,16.0,412.0,37.0,24.0,27.0,14.0,10.0,9.0,16.0,8.0,356.0,196.0,88.0,24.0,4.0,5.0,2.0,12.0,5.0,570.0,99.0,209.0,9.0,18.0,0.0,14.0,12.0,6.0,240.0,129.0,54.0,52431.251480158884
0,10,12,11,5,5.0,19.0,200.0,152.0,48.0,11.0,3.0,8.0,2.0,18.0,3.0,192.0,56.0,105.0,24.0,3.0,1.0,13.0,6.0,5.0,200.0,106.0,13.0,3.0,13.0,0.0,9.0,6.0,8.0,357.0,141.0,77.0,7.0,10.0,12.0,19.0,4.0,2.0,337.0,107.0,47.0,25.0,0.0,1.0,15.0,16.0,3.0,161.0,17.0,217.0,23.0,19.0,13.0,4.0,4.0,10.0,534.0,166.0,72.0,29.0,14.0,5.0,11.0,19.0,15.0,565.0,48.0,7.0,26.0,18.0,7.0,14.0,7.0,14.0,104.0,43.0,26.0,12.0,17.0,11.0,18.0,14.0,0.0,271.0,73.0,175.0,53073.421477731645
0,10,5,12,12,18.0,16.0,203.0,50.0,9.0,13.0,0.0,3.0,11.0,11.0,0.0,37.0,64.0,212.0,3.0,11.0,6.0,1.0,13.0,11.0,186.0,20.0,53.0,29.0,16.0,6.0,7.0,17.0,2.0,323.0,114.0,209.0,25.0,15.0,19.0,6.0,13.0,15.0,464.0,193.0,249.0,14.0,12.0,14.0,11.0,1.0,8.0,470.0,143.0,272.0,11.0,0.0,7.0,11.0,3.0,9.0,289.0,32.0,66.0,21.0,13.0,3.0,2.0,6.0,7.0,26.0,167.0,97.0,26.0,15.0,11.0,12.0,10.0,10.0,250.0,42.0,76.0,16.0,16.0,17.0,1.0,18.0,5.0,570.0,162.0,93.0,402932.57538306987
0,9,18,1,5,17.0,5.0,551.0,82.0,269.0,23.0,3.0,5.0,4.0,13.0,2.0,178.0,68.0,19.0,26.0,3.0,4.0,7.0,3.0,6.0,421.0,163.0,172.0,28.0,16.0,10.0,18.0,10.0,6.0,507.0,51.0,157.0,24.0,13.0,14.0,16.0,19.0,14.0,468.0,105.0,280.0,11.0,7.0,19.0,9.0,11.0,3.0,120.0,184.0,181.0,23.0,12.0,3.0,0.0,12.0,3.0,319.0,110.0,193.0,12.0,19.0,6.0,17.0,6.0,1.0,87.0,191.0,230.0,3.0,17.0,19.0,2.0,0.0,15.0,587.0,31.0,115.0,29.0,13.0,12.0,12.0,16.0,3.0,336.0,136.0,49.0,51357.965629224986
0,10,2,2,19,0.0,1.0,237.0,37.0,207.0,20.0,0.0,13.0,16.0,0.0,1.0,282.0,47.0,232.0,5.0,0.0,10.0,15.0,12.0,6.0,301.0,130.0,131.0,19.0,13.0,18.0,8.0,15.0,5.0,472.0,185.0,158.0,10.0,2.0,15.0,1.0,19.0,15.0,313.0,59.0,29.0,11.0,18.0,17.0,3.0,18.0,15.0,284.0,61.0,82.0,17.0,6.0,18.0,5.0,1.0,14.0,349.0,88.0,67.0,4.0,3.0,9.0,2.0,0.0,19.0,363.0,86.0,277.0,6.0,14.0,9.0,6.0,10.0,9.0,242.0,155.0,177.0,16.0,4.0,18.0,10.0,11.0,18.0,156.0,70.0,21.0,130575.35228559548
0,17,8,13,1,0.0,12.0,22.0,64.0,59.0,11.0,10.0,12.0,19.0,15.0,5.0,2.0,194.0,255.0,8.0,5.0,16.0,13.0,4.0,8.0,251.0,99.0,94.0,21.0,11.0,0.0,8.0,10.0,0.0,474.0,55.0,257.0,24.0,11.0,2.0,14.0,10.0,2.0,342.0,191.0,249.0,18.0,3.0,6.0,3.0,2.0,4.0,363.0,45.0,23.0,23.0,8.0,11.0,15.0,11.0,12.0,393.0,100.0,101.0,9.0,3.0,17.0,4.0,6.0,10.0,268.0,129.0,212.0,25.0,11.0,3.0,5.0,1.0,13.0,28.0,196.0,243.0,15.0,13.0,14.0,8.0,7.0,15.0,402.0,155.0,95.0,857588.9450965296
0,9,7,15,2,16.0,1.0,433.0,46.0,200.0,24.0,9.0,9.0,9.0,4.0,1.0,102.0,158.0,36.0,13.0,0.0,6.0,19.0,15.0,1.0,36.0,145.0,176.0,23.0,15.0,12.0,0.0,12.0,7.0,360.0,69.0,219.0,4.0,4.0,7.0,5.0,18.0,8.0,452.0,67.0,171.0,19.0,17.0,9.0,16.0,6.0,6.0,312.0,132.0,182.0,18.0,9.0,14.0,13.0,11.0,11.0,248.0,65.0,203.0,4.0,16.0,14.0,12.0,19.0,11.0,380.0,15.0,37.0,28.0,9.0,2.0,13.0,7.0,13.0,38.0,11.0,294.0,19.0,5.0,19.0,2.0,2.0,18.0,79.0,111.0,155.0,51722.57288640689
0,21,2,15,3,3.0,7.0,526.0,103.0,176.0,13.0,2.0,3.0,7.0,6.0,15.0,399.0,158.0,126.0,24.0,0.0,4.0,5.0,10.0,4.0,13.0,152.0,72.0,18.0,17.0,18.0,4.0,9.0,13.0,262.0,64.0,2.0,18.0,9.0,10.0,3.0,8.0,0.0,393.0,72.0,222.0,25.0,0.0,16.0,0.0,13.0,1.0,333.0,174.0,73.0,10.0,4.0,16.0,8.0,15.0,13.0,60.0,14.0,228.0,19.0,11.0,15.0,5.0,18.0,19.0,29.0,39.0,228.0,28.0,15.0,18.0,11.0,4.0,19.0,31.0,158.0,190.0,3.0,16.0,0.0,10.0,6.0,6.0,109.0,123.0,265.0,51471.44134559698
0,29,11,6,14,6.0,5.0,216.0,140.0,132.0,0.0,14.0,0.0,1.0,7.0,16.0,413.0,157.0,181.0,25.0,5.0,1.0,1.0,11.0,16.0,439.0,126.0,48.0,18.0,3.0,14.0,6.0,9.0,16.0,2.0,132.0,222.0,19.0,4.0,5.0,0.0,17.0,1.0,400.0,58.0,115.0,9.0,0.0,2.0,2.0,13.0,7.0,533.0,134.0,217.0,1.0,14.0,1.0,16.0,3.0,13.0,44.0,98.0,48.0,29.0,2.0,17.0,8.0,18.0,12.0,166.0,165.0,165.0,3.0,11.0,13.0,3.0,10.0,4.0,214.0,174.0,265.0,27.0,19.0,8.0,9.0,11.0,12.0,190.0,167.0,71.0,65737.93708199749
0,11,13,1,5,5.0,17.0,448.0,32.0,135.0,28.0,19.0,17.0,3.0,14.0,8.0,330.0,56.0,243.0,0.0,15.0,2.0,13.0,11.0,11.0,453.0,91.0,60.0,27.0,3.0,17.0,3.0,4.0,4.0,270.0,156.0,23.0,26.0,17.0,15.0,19.0,9.0,2.0,71.0,87.0,211.0,4.0,16.0,3.0,4.0,11.0,18.0,26.0,126.0,89.0,16.0,17.0,11.0,9.0,5.0,5.0,349.0,76.0,295.0,13.0,7.0,12.0,6.0,14.0,5.0,193.0,158.0,146.0,4.0,17.0,7.0,18.0,8.0,8.0,264.0,118.0,240.0,23.0,1.0,19.0,15.0,15.0,16.0,246.0,72.0,218.0,48673.32764354452
0,14,9,11,2,5.0,3.0,71.0,72.0,190.0,25.0,8.0,14.0,0.0,10.0,15.0,244.0,19.0,156.0,8.0,15.0,14.0,5.0,1.0,3.0,59.0,97.0,31.0,15.0,4.0,18.0,9.0,13.0,12.0,288.0,100.0,247.0,17.0,4.0,14.0,9.0,6.0,12.0,484.0,94.0,103.0,28.0,3.0,19.0,14.0,18.0,2.0,122.0,139.0,262.0,29.0,10.0,7.0,4.0,10.0,13.0,284.0,161.0,190.0,2.0,7.0,11.0,12.0,6.0,18.0,355.0,94.0,42.0,4.0,18.0,18.0,15.0,8.0,3.0,552.0,46.0,134.0,1.0,13.0,17.0,10.0,8.0,17.0,441.0,199.0,47.0,761913.237572931
0,18,15,9,16,8.0,9.0,138.0,126.0,122.0,27.0,3.0,3.0,3.0,5.0,4.0,304.0,47.0,211.0,28.0,12.0,18.0,15.0,15.0,12.0,571.0,51.0,64.0,1.0,17.0,9.0,17.0,8.0,14.0,503.0,165.0,205.0,20.0,6.0,7.0,2.0,15.0,13.0,347.0,90.0,224.0,19.0,0.0,4.0,11.0,0.0,4.0,535.0,191.0,227.0,25.0,5.0,7.0,1.0,1.0,16.0,330.0,171.0,176.0,22.0,14.0,18.0,11.0,3.0,16.0,148.0,131.0,218.0,17.0,7.0,19.0,14.0,13.0,13.0,238.0,167.0,121.0,14.0,15.0,14.0,1.0,11.0,15.0,351.0,64.0,244.0,462490.33597818407
0,19,14,14,3,10.0,19.0,213.0,96.0,214.0,8.0,5.0,17.0,2.0,9.0,12.0,173.0,105.0,243.0,2.0,14.0,12.0,5.0,3.0,11.0,510.0,83.0,144.0,18.0,18.0,10.0,15.0,2.0,18.0,142.0,51.0,61.0,23.0,10.0,13.0,4.0,5.0,4.0,439.0,178.0,1.0,12.0,5.0,5.0,13.0,13.0,11.0,383.0,32.0,154.0,15.0,3.0,10.0,8.0,5.0,5.0,370.0,92.0,191.0,29.0,15.0,5.0,10.0,11.0,0.0,293.0,83.0,31.0,24.0,6.0,15.0,12.0,12.0,4.0,489.0,58.0,262.0,5.0,17.0,12.0,7.0,11.0,6.0,406.0,179.0,238.0,191320.66742577273
0,13,0,9,9,17.0,0.0,205.0,40.0,123.0,7.0,0.0,18.0,18.0,14.0,8.0,270.0,37.0,215.0,17.0,9.0,2.0,17.0,17.0,15.0,481.0,93.0,281.0,7.0,0.0,7.0,16.0,15.0,14.0,221.0,139.0,136.0,17.0,7.0,7.0,1.0,0.0,18.0,158.0,76.0,46.0,12.0,1.0,17.0,4.0,15.0,2.0,483.0,63.0,5.0,26.0,4.0,11.0,8.0,18.0,13.0,136.0,39.0,145.0,2.0,17.0,5.0,17.0,19.0,17.0,204.0,18.0,294.0,19.0,9.0,13.0,3.0,4.0,4.0,194.0,154.0,249.0,25.0,11.0,15.0,11.0,7.0,2.0,585.0,197.0,142.0,43165.86837190689
0,21,3,10,17,17.0,19.0,286.0,93.0,266.0,20.0,3.0,9.0,3.0,9.0,0.0,514.0,37.0,184.0,28.0,17.0,14.0,0.0,1.0,16.0,80.0,128.0,119.0,9.0,4.0,16.0,11.0,4.0,18.0,184.0,122.0,270.0,6.0,17.0,0.0,7.0,3.0,0.0,591.0,175.0,279.0,8.0,17.0,5.0,2.0,2.0,9.0,513.0,80.0,40.0,7.0,18.0,1.0,2.0,17.0,12.0,527.0,125.0,94.0,8.0,5.0,1.0,7.0,6.0,8.0,125.0,156.0,36.0,2.0,7.0,5.0,5.0,19.0,4.0,372.0,116.0,34.0,4.0,11.0,18.0,14.0,17.0,19.0,207.0,158.0,259.0,49992.922673954134
0,6,0,2,11,14.0,5.0,391.0,55.0,296.0,27.0,11.0,10.0,7.0,2.0,11.0,8.0,197.0,54.0,20.0,10.0,2.0,0.0,5.0,19.0,228.0,93.0,111.0,10.0,13.0,16.0,6.0,5.0,5.0,408.0,135.0,222.0,2.0,9.0,9.0,0.0,9.0,18.0,59.0,148.0,89.0,5.0,10.0,19.0,13.0,19.0,16.0,346.0,118.0,13.0,0.0,9.0,11.0,11.0,1.0,3.0,93.0,74.0,51.0,11.0,13.0,14.0,15.0,9.0,8.0,519.0,84.0,226.0,8.0,14.0,5.0,11.0,12.0,2.0,46.0,179.0,48.0,11.0,9.0,0.0,10.0,17.0,9.0,273.0,185.0,113.0,39362.49533664465
0,24,14,16,9,3.0,9.0,565.0,185.0,73.0,5.0,14.0,8.0,18.0,15.0,1.0,568.0,134.0,57.0,15.0,7.0,3.0,0.0,0.0,12.0,24.0,75.0,159.0,5.0,3.0,12.0,10.0,6.0,5.0,458.0,135.0,1.0,1.0,7.0,5.0,19.0,19.0,8.0,72.0,172.0,130.0,20.0,11.0,1.0,2.0,6.0,11.0,143.0,198.0,248.0,25.0,19.0,8.0,11.0,6.0,2.0,267.0,75.0,226.0,26.0,9.0,12.0,7.0,10.0,12.0,73.0,187.0,156.0,9.0,10.0,1.0,3.0,16.0,13.0,413.0,102.0,20.0,13.0,3.0,5.0,14.0,12.0,10.0,272.0,92.0,71.0,55613.133933553305
0,24,18,18,9,4.0,1.0,0.0,90.0,31.0,7.0,4.0,9.0,6.0,4.0,14.0,404.0,40.0,7.0,28.0,7.0,10.0,15.0,2.0,9.0,35.0,96.0,65.0,23.0,7.0,5.0,2.0,8.0,0.0,552.0,102.0,51.0,4.0,4.0,3.0,13.0,3.0,1.0,121.0,192.0,273.0,1.0,2.0,16.0,11.0,1.0,14.0,91.0,154.0,36.0,21.0,10.0,13.0,9.0,13.0,8.0,137.0,111.0,30.0,13.0,8.0,19.0,19.0,11.0,18.0,386.0,156.0,278.0,4.0,14.0,16.0,11.0,2.0,12.0,73.0,102.0,57.0,10.0,19.0,3.0,0.0,13.0,3.0,390.0,106.0,159.0,781857.096612181
0,24,3,7,3,15.0,17.0,412.0,173.0,202.0,4.0,8.0,9.0,12.0,2.0,13.0,128.0,194.0,282.0,16.0,5.0,4.0,17.0,16.0,0.0,129.0,12.0,134.0,8.0,2.0,12.0,15.0,1.0,3.0,288.0,30.0,50.0,29.0,0.0,5.0,7.0,12.0,4.0,322.0,157.0,178.0,18.0,2.0,10.0,0.0,11.0,3.0,18.0,166.0,29.0,3.0,12.0,3.0,7.0,9.0,14.0,100.0,57.0,124.0,6.0,7.0,17.0,2.0,10.0,18.0,515.0,116.0,33.0,27.0,12.0,15.0,18.0,17.0,16.0,264.0,197.0,203.0,23.0,11.0,14.0,9.0,4.0,0.0,54.0,117.0,280.0,46779.90476268941
0,18,12,12,6,10.0,9.0,524.0,28.0,251.0,14.0,9.0,8.0,0.0,10.0,17.0,461.0,58.0,74.0,4.0,2.0,13.0,9.0,4.0,4.0,547.0,132.0,171.0,24.0,18.0,8.0,14.0,18.0,3.0,409.0,150.0,140.0,3.0,17.0,15.0,8.0,18.0,5.0,12.0,52.0,176.0,15.0,3.0,18.0,2.0,19.0,5.0,392.0,183.0,26.0,8.0,14.0,19.0,12.0,19.0,8.0,87.0,70.0,292.0,4.0,15.0,11.0,17.0,5.0,19.0,431.0,82.0,248.0,27.0,8.0,11.0,19.0,2.0,11.0,169.0,85.0,216.0,18.0,7.0,11.0,15.0,6.0,4.0,124.0,11.0,31.0,53359.36156213077
0,3,15,14,14,16.0,6.0,6.0,62.0,254.0,17.0,11.0,6.0,15.0,15.0,16.0,575.0,20.0,224.0,25.0,19.0,13.0,15.0,7.0,8.0,43.0,149.0,164.0,11.0,1.0,11.0,8.0,4.0,11.0,522.0,160.0,10.0,18.0,9.0,8.0,15.0,18.0,10.0,476.0,140.0,94.0,19.0,4.0,10.0,11.0,11.0,9.0,449.0,164.0,78.0,10.0,17.0,9.0,16.0,16.0,5.0,334.0,34.0,58.0,0.0,4.0,4.0,14.0,3.0,17.0,9.0,20.0,71.0,10.0,9.0,0.0,19.0,14.0,3.0,476.0,27.0,214.0,6.0,11.0,9.0,19.0,12.0,19.0,519.0,143.0,245.0,59872.97486104873
0,21,15,18,14,6.0,7.0,324.0,111.0,289.0,0.0,13.0,17.0,17.0,18.0,16.0,33.0,160.0,188.0,0.0,2.0,0.0,17.0,14.0,8.0,319.0,195.0,66.0,4.0,2.0,3.0,15.0,1.0,14.0,305.0,196.0,100.0,21.0,12.0,1.0,16.0,15.0,18.0,290.0,17.0,258.0,15.0,4.0,17.0,3.0,6.0,4.0,391.0,133.0,147.0,21.0,5.0,17.0,7.0,4.0,8.0,366.0,121.0,287.0,10.0,12.0,12.0,11.0,9.0,15.0,436.0,106.0,189.0,25.0,17.0,19.0,9.0,1.0,14.0,268.0,16.0,119.0,6.0,9.0,14.0,1.0,16.0,3.0,127.0,198.0,96.0,43548.76642415163
0,17,14,4,13,10.0,2.0,445.0,31.0,283.0,14.0,16.0,15.0,10.0,0.0,2.0,140.0,55.0,142.0,22.0,19.0,4.0,19.0,7.0,8.0,24.0,132.0,17.0,10.0,1.0,1.0,15.0,4.0,9.0,24.0,111.0,173.0,1.0,4.0,6.0,17.0,11.0,17.0,206.0,47.0,141.0,27.0,10.0,0.0,19.0,1.0,10.0,21.0,39.0,208.0,25.0,6.0,2.0,8.0,17.0,3.0,526.0,181.0,48.0,24.0,13.0,8.0,17.0,6.0,9.0,67.0,21.0,89.0,10.0,10.0,15.0,13.0,1.0,6.0,200.0,27.0,242.0,7.0,15.0,11.0,3.0,6.0,6.0,380.0,146.0,1.0,44332.07945229037
0,0,4,17,0,10.0,9.0,90.0,22.0,266.0,24.0,14.0,4.0,2.0,8.0,3.0,343.0,81.0,208.0,8.0,14.0,0.0,2.0,8.0,3.0,317.0,28.0,181.0,4.0,11.0,9.0,5.0,1.0,1.0,487.0,188.0,150.0,23.0,0.0,17.0,11.0,1.0,13.0,536.0,195.0,245.0,15.0,7.0,13.0,18.0,8.0,15.0,332.0,126.0,0.0,13.0,14.0,13.0,17.0,18.0,1.0,456.0,109.0,122.0,21.0,8.0,16.0,6.0,15.0,0.0,289.0,170.0,295.0,4.0,14.0,10.0,7.0,0.0,4.0,35.0,54.0,189.0,20.0,6.0,13.0,9.0,2.0,1.0,566.0,183.0,17.0,559184.8926652098
0,0,5,7,5,5.0,3.0,344.0,195.0,134.0,3.0,6.0,17.0,13.0,10.0,15.0,484.0,194.0,56.0,26.0,7.0,10.0,15.0,3.0,15.0,420.0,129.0,248.0,20.0,9.0,14.0,4.0,13.0,14.0,93.0,76.0,246.0,27.0,2.0,16.0,16.0,12.0,5.0,236.0,35.0,99.0,26.0,17.0,10.0,17.0,6.0,12.0,386.0,54.0,241.0,3.0,0.0,6.0,2.0,1.0,10.0,168.0,101.0,68.0,7.0,13.0,17.0,0.0,12.0,5.0,571.0,110.0,131.0,28.0,9.0,13.0,3.0,16.0,6.0,241.0,130.0,101.0,18.0,7.0,1.0,10.0,2.0,13.0,108.0,29.0,190.0,52712.55623971285
